index,timestamp,offset,length
0000003641,58510514,455066744,124984
0000003642,58511824,455191728,124984
0000003643,58513134,455316712,124984
0000003644,58514444,455441696,124984
0000003645,58515754,455566680,124984
0000003646,58517063,455691664,124984
0000003647,58518373,455816648,124984
0000003648,58519683,455941632,124984
0000003649,58520993,456066616,124984
0000003650,58522303,456191600,124984
0000003651,58523613,456316584,124984
0000003652,58524923,456441568,124984
0000003653,58526232,456566552,124984
0000003654,58527542,456691536,124984
0000003655,58528852,456816520,124984
0000003656,58530162,456941504,124984
0000003657,58531443,457066488,124984
0000003658,58532696,457191472,124984
0000003659,58533949,457316456,124984
0000003660,58535202,457441440,124984
0000003661,58536455,457566424,124984
0000003662,58537708,457691408,124984
0000003663,58538961,457816392,124984
0000003664,58540214,457941376,124984
0000003665,58541466,458066360,124984
0000003666,58542719,458191344,124984
0000003667,58543972,458316328,124984
0000003668,58545225,458441312,124984
0000003669,58546478,458566296,124984
0000003670,58547731,458691280,124984
0000003671,58548984,458816264,124984
0000003672,58550237,458941248,124984
0000003673,58551490,459066232,124984
0000003674,58552743,459191216,124984
0000003675,58553995,459316200,124984
0000003676,58555263,459441184,124984
0000003677,58556572,459566168,124984
0000003678,58557882,459691152,124984
0000003679,58559192,459816136,124984
0000003680,58560502,459941120,124984
0000003681,58561812,460066104,124984
0000003682,58563122,460191088,124984
0000003683,58564432,460316072,124984
0000003684,58565741,460441056,124984
0000003685,58567051,460566040,124984
0000003686,58568361,460691024,124984
0000003687,58569671,460816008,124984
0000003688,58570981,460940992,124984
0000003689,58572291,461065976,124984
0000003690,58573601,461190960,124984
0000003691,58574910,461315944,124984
0000003692,58576220,461440928,124984
0000003693,58577530,461565912,124984
0000003694,58578840,461690896,124984
0000003695,58580150,461815880,124984
0000003696,58581431,461940864,124984
0000003697,58582684,462065848,124984
0000003698,58583937,462190832,124984
0000003699,58585190,462315816,124984
0000003700,58586443,462440800,124984
0000003701,58587696,462565784,124984
0000003702,58588949,462690768,124984
0000003703,58590201,462815752,124984
0000003704,58591454,462940736,124984
0000003705,58592707,463065720,124984
0000003706,58593960,463190704,124984
0000003707,58595213,463315688,124984
0000003708,58596466,463440672,124984
0000003709,58597719,463565656,124984
0000003710,58598972,463690640,124984
0000003711,58600225,463815624,124984
0000003712,58601478,463940608,124984
0000003713,58602730,464065592,124984
0000003714,58603983,464190576,124984
0000003715,58605250,464315560,124984
0000003716,58606560,464440544,124984
0000003717,58607870,464565528,124984
0000003718,58609180,464690512,124984
0000003719,58610490,464815496,124984
0000003720,58611800,464940480,124984
0000003721,58613110,465065464,124984
0000003722,58614419,465190448,124984
0000003723,58615729,465315432,124984
0000003724,58617039,465440416,124984
0000003725,58618349,465565400,124984
0000003726,58619659,465690384,124984
0000003727,58620969,465815368,124984
0000003728,58622279,465940352,124984
0000003729,58623588,466065336,124984
0000003730,58624898,466190320,124984
0000003731,58626208,466315304,124984
0000003732,58627518,466440288,124984
0000003733,58628828,466565272,124984
0000003734,58630138,466690256,124984
0000003735,58631419,466815240,124984
0000003736,58632672,466940224,124984
0000003737,58633925,467065208,124984
0000003738,58635178,467190192,124984
0000003739,58636431,467315176,124984
0000003740,58637684,467440160,124984
0000003741,58638936,467565144,124984
0000003742,58640189,467690128,124984
0000003743,58641442,467815112,124984
0000003744,58642695,467940096,124984
0000003745,58643948,468065080,124984
0000003746,58645201,468190064,124984
0000003747,58646454,468315048,124984
0000003748,58647707,468440032,124984
0000003749,58648960,468565016,124984
0000003750,58650213,468690000,124984
0000003751,58651465,468814984,124984
0000003752,58652718,468939968,124984
0000003753,58653971,469064952,124984
0000003754,58655238,469189936,124984
0000003755,58656548,469314920,124984
0000003756,58657858,469439904,124984
0000003757,58659168,469564888,124984
0000003758,58660478,469689872,124984
0000003759,58661788,469814856,124984
0000003760,58663097,469939840,124984
0000003761,58664407,470064824,124984
0000003762,58665717,470189808,124984
0000003763,58667027,470314792,124984
0000003764,58668337,470439776,124984
0000003765,58669647,470564760,124984
0000003766,58670957,470689744,124984
0000003767,58672266,470814728,124984
0000003768,58673576,470939712,124984
0000003769,58674886,471064696,124984
0000003770,58676196,471189680,124984
0000003771,58677506,471314664,124984
0000003772,58678816,471439648,124984
0000003773,58680126,471564632,124984
0000003774,58681407,471689616,124984
0000003775,58682660,471814600,124984
0000003776,58683913,471939584,124984
0000003777,58685166,472064568,124984
0000003778,58686418,472189552,124984
0000003779,58687671,472314536,124984
0000003780,58688924,472439520,124984
0000003781,58690177,472564504,124984
0000003782,58691430,472689488,124984
0000003783,58692683,472814472,124984
0000003784,58693936,472939456,124984
0000003785,58695189,473064440,124984
0000003786,58696442,473189424,124984
0000003787,58697695,473314408,124984
0000003788,58698947,473439392,124984
0000003789,58700200,473564376,124984
0000003790,58701453,473689360,124984
0000003791,58702706,473814344,124984
0000003792,58703959,473939328,124984
0000003793,58705226,474064312,124984
0000003794,58706536,474189296,124984
0000003795,58707846,474314280,124984
0000003796,58709156,474439264,124984
0000003797,58710466,474564248,124984
0000003798,58711775,474689232,124984
0000003799,58713085,474814216,124984
0000003800,58714395,474939200,124984
0000003801,58715705,475064184,124984
0000003802,58717015,475189168,124984
0000003803,58718325,475314152,124984
0000003804,58719635,475439136,124984
0000003805,58720944,475564120,124984
0000003806,58722254,475689104,124984
0000003807,58723564,475814088,124984
0000003808,58724874,475939072,124984
0000003809,58726184,476064056,124984
0000003810,58727494,476189040,124984
0000003811,58728804,476314024,124984
0000003812,58730113,476439008,124984
0000003813,58731395,476563992,124984
0000003814,58732648,476688976,124984
0000003815,58733901,476813960,124984
0000003816,58735153,476938944,124984
0000003817,58736406,477063928,124984
0000003818,58737659,477188912,124984
0000003819,58738912,477313896,124984
0000003820,58740165,477438880,124984
0000003821,58741418,477563864,124984
0000003822,58742671,477688848,124984
0000003823,58743924,477813832,124984
0000003824,58745177,477938816,124984
0000003825,58746430,478063800,124984
0000003826,58747682,478188784,124984
0000003827,58748935,478313768,124984
0000003828,58750188,478438752,124984
0000003829,58751441,478563736,124984
0000003830,58752694,478688720,124984
0000003831,58753947,478813704,124984
0000003832,58755214,478938688,124984
0000003833,58756524,479063672,124984
0000003834,58757834,479188656,124984
0000003835,58759144,479313640,124984
0000003836,58760453,479438624,124984
0000003837,58761763,479563608,124984
0000003838,58763073,479688592,124984
0000003839,58764383,479813576,124984
0000003840,58765693,479938560,124984
0000003841,58767003,480063544,124984
0000003842,58768313,480188528,124984
0000003843,58769622,480313512,124984
0000003844,58770932,480438496,124984
0000003845,58772242,480563480,124984
0000003846,58773552,480688464,124984
0000003847,58774862,480813448,124984
0000003848,58776172,480938432,124984
0000003849,58777482,481063416,124984
0000003850,58778791,481188400,124984
0000003851,58780101,481313384,124984
0000003852,58781383,481438368,124984
0000003853,58782636,481563352,124984
0000003854,58783888,481688336,124984
0000003855,58785141,481813320,124984
0000003856,58786394,481938304,124984
0000003857,58787647,482063288,124984
0000003858,58788900,482188272,124984
0000003859,58790153,482313256,124984
0000003860,58791406,482438240,124984
0000003861,58792659,482563224,124984
0000003862,58793912,482688208,124984
0000003863,58795165,482813192,124984
0000003864,58796417,482938176,124984
0000003865,58797670,483063160,124984
0000003866,58798923,483188144,124984
0000003867,58800176,483313128,124984
0000003868,58801429,483438112,124984
0000003869,58802682,483563096,124984
0000003870,58803935,483688080,124984
0000003871,58805202,483813064,124984
0000003872,58806512,483938048,124984
0000003873,58807822,484063032,124984
0000003874,58809131,484188016,124984
0000003875,58810441,484313000,124984
0000003876,58811751,484437984,124984
0000003877,58813061,484562968,124984
0000003878,58814371,484687952,124984
0000003879,58815681,484812936,124984
0000003880,58816991,484937920,124984
0000003881,58818300,485062904,124984
0000003882,58819610,485187888,124984
0000003883,58820920,485312872,124984
0000003884,58822230,485437856,124984
0000003885,58823540,485562840,124984
0000003886,58824850,485687824,124984
0000003887,58826160,485812808,124984
0000003888,58827469,485937792,124984
0000003889,58828779,486062776,124984
0000003890,58830089,486187760,124984
0000003891,58831370,486312744,124984
0000003892,58832623,486437728,124984
0000003893,58833876,486562712,124984
0000003894,58835129,486687696,124984
0000003895,58836382,486812680,124984
0000003896,58837635,486937664,124984
0000003897,58838888,487062648,124984
0000003898,58840141,487187632,124984
0000003899,58841394,487312616,124984
0000003900,58842647,487437600,124984
0000003901,58843899,487562584,124984
0000003902,58845152,487687568,124984
0000003903,58846405,487812552,124984
0000003904,58847658,487937536,124984
0000003905,58848911,488062520,124984
0000003906,58850164,488187504,124984
0000003907,58851417,488312488,124984
0000003908,58852670,488437472,124984
0000003909,58853923,488562456,124984
0000003910,58855190,488687440,124984
0000003911,58856500,488812424,124984
0000003912,58857810,488937408,124984
0000003913,58859119,489062392,124984
0000003914,58860429,489187376,124984
0000003915,58861739,489312360,124984
0000003916,58863049,489437344,124984
0000003917,58864359,489562328,124984
0000003918,58865669,489687312,124984
0000003919,58866978,489812296,124984
0000003920,58868288,489937280,124984
0000003921,58869598,490062264,124984
0000003922,58870908,490187248,124984
0000003923,58872218,490312232,124984
0000003924,58873528,490437216,124984
0000003925,58874838,490562200,124984
0000003926,58876147,490687184,124984
0000003927,58877457,490812168,124984
0000003928,58878767,490937152,124984
0000003929,58880077,491062136,124984
0000003930,58881358,491187120,124984
0000003931,58882611,491312104,124984
0000003932,58883864,491437088,124984
0000003933,58885117,491562072,124984
0000003934,58886370,491687056,124984
0000003935,58887623,491812040,124984
0000003936,58888876,491937024,124984
0000003937,58890129,492062008,124984
0000003938,58891382,492186992,124984
0000003939,58892634,492311976,124984
0000003940,58893887,492436960,124984
0000003941,58895140,492561944,124984
0000003942,58896393,492686928,124984
0000003943,58897646,492811912,124984
0000003944,58898899,492936896,124984
0000003945,58900152,493061880,124984
0000003946,58901405,493186864,124984
0000003947,58902658,493311848,124984
0000003948,58903911,493436832,124984
0000003949,58905178,493561816,124984
0000003950,58906488,493686800,124984
0000003951,58907797,493811784,124984
0000003952,58909107,493936768,124984
0000003953,58910417,494061752,124984
0000003954,58911727,494186736,124984
0000003955,58913037,494311720,124984
0000003956,58914347,494436704,124984
0000003957,58915656,494561688,124984
0000003958,58916966,494686672,124984
0000003959,58918276,494811656,124984
0000003960,58919586,494936640,124984
0000003961,58920896,495061624,124984
0000003962,58922206,495186608,124984
0000003963,58923516,495311592,124984
0000003964,58924825,495436576,124984
0000003965,58926135,495561560,124984
0000003966,58927445,495686544,124984
0000003967,58928755,495811528,124984
0000003968,58930065,495936512,124984
0000003969,58931346,496061496,124984
0000003970,58932599,496186480,124984
0000003971,58933852,496311464,124984
0000003972,58935105,496436448,124984
0000003973,58936358,496561432,124984
0000003974,58937611,496686416,124984
0000003975,58938864,496811400,124984
0000003976,58940116,496936384,124984
0000003977,58941369,497061368,124984
0000003978,58942622,497186352,124984
0000003979,58943875,497311336,124984
0000003980,58945128,497436320,124984
0000003981,58946381,497561304,124984
0000003982,58947634,497686288,124984
0000003983,58948887,497811272,124984
0000003984,58950140,497936256,124984
0000003985,58951393,498061240,124984
0000003986,58952645,498186224,124984
0000003987,58953898,498311208,124984
0000003988,58955166,498436192,124984
0000003989,58956475,498561176,124984
0000003990,58957785,498686160,124984
0000003991,58959095,498811144,124984
0000003992,58960405,498936128,124984
0000003993,58961715,499061112,124984
0000003994,58963025,499186096,124984
0000003995,58964334,499311080,124984
0000003996,58965644,499436064,124984
0000003997,58966954,499561048,124984
0000003998,58968264,499686032,124984
0000003999,58969574,499811016,124984
0000004000,58970884,499936000,124984
0000004001,58972194,500060984,124984
0000004002,58973503,500185968,124984
0000004003,58974813,500310952,124984
0000004004,58976123,500435936,124984
0000004005,58977433,500560920,124984
0000004006,58978743,500685904,124984
0000004007,58980053,500810888,124984
0000004008,58981334,500935872,124984
0000004009,58982587,501060856,124984
0000004010,58983840,501185840,124984
0000004011,58985093,501310824,124984
0000004012,58986346,501435808,124984
0000004013,58987599,501560792,124984
0000004014,58988851,501685776,124984
0000004015,58990104,501810760,124984
0000004016,58991357,501935744,124984
0000004017,58992610,502060728,124984
0000004018,58993863,502185712,124984
0000004019,58995116,502310696,124984
0000004020,58996369,502435680,124984
0000004021,58997622,502560664,124984
0000004022,58998875,502685648,124984
0000004023,59000128,502810632,124984
0000004024,59001380,502935616,124984
0000004025,59002633,503060600,124984
0000004026,59003886,503185584,124984
0000004027,59005153,503310568,124984
0000004028,59006463,503435552,124984
0000004029,59007773,503560536,124984
0000004030,59009083,503685520,124984
0000004031,59010393,503810504,124984
0000004032,59011703,503935488,124984
0000004033,59013012,504060472,124984
0000004034,59014322,504185456,124984
0000004035,59015632,504310440,124984
0000004036,59016942,504435424,124984
0000004037,59018252,504560408,124984
0000004038,59019562,504685392,124984
0000004039,59020872,504810376,124984
0000004040,59022181,504935360,124984
0000004041,59023491,505060344,124984
0000004042,59024801,505185328,124984
0000004043,59026111,505310312,124984
0000004044,59027421,505435296,124984
0000004045,59028731,505560280,124984
0000004046,59030041,505685264,124984
0000004047,59031322,505810248,124984
0000004048,59032575,505935232,124984
0000004049,59033828,506060216,124984
0000004050,59035081,506185200,124984
0000004051,59036334,506310184,124984
0000004052,59037586,506435168,124984
0000004053,59038839,506560152,124984
0000004054,59040092,506685136,124984
0000004055,59041345,506810120,124984
0000004056,59042598,506935104,124984
0000004057,59043851,507060088,124984
0000004058,59045104,507185072,124984
0000004059,59046357,507310056,124984
0000004060,59047610,507435040,124984
0000004061,59048863,507560024,124984
0000004062,59050115,507685008,124984
0000004063,59051368,507809992,124984
0000004064,59052621,507934976,124984
0000004065,59053874,508059960,124984
0000004066,59055141,508184944,124984
0000004067,59056451,508309928,124984
0000004068,59057761,508434912,124984
0000004069,59059071,508559896,124984
0000004070,59060381,508684880,124984
0000004071,59061691,508809864,124984
0000004072,59063000,508934848,124984
0000004073,59064310,509059832,124984
0000004074,59065620,509184816,124984
0000004075,59066930,509309800,124984
0000004076,59068240,509434784,124984
0000004077,59069550,509559768,124984
0000004078,59070859,509684752,124984
0000004079,59072169,509809736,124984
0000004080,59073479,509934720,124984
0000004081,59074789,510059704,124984
0000004082,59076099,510184688,124984
0000004083,59077409,510309672,124984
0000004084,59078719,510434656,124984
0000004085,59080028,510559640,124984
0000004086,59081310,510684624,124984
0000004087,59082563,510809608,124984
0000004088,59083816,510934592,124984
0000004089,59085068,511059576,124984
0000004090,59086321,511184560,124984
0000004091,59087574,511309544,124984
0000004092,59088827,511434528,124984
0000004093,59090080,511559512,124984
0000004094,59091333,511684496,124984
0000004095,59092586,511809480,124984
0000004096,59093839,511934464,124984
0000004097,59095092,512059448,124984
0000004098,59096345,512184432,124984
0000004099,59097597,512309416,124984
0000004100,59098850,512434400,124984
0000004101,59100103,512559384,124984
0000004102,59101356,512684368,124984
0000004103,59102609,512809352,124984
0000004104,59103862,512934336,124984
0000004105,59105129,513059320,124984
0000004106,59106439,513184304,124984
0000004107,59107749,513309288,124984
0000004108,59109059,513434272,124984
0000004109,59110369,513559256,124984
0000004110,59111678,513684240,124984
0000004111,59112988,513809224,124984
0000004112,59114298,513934208,124984
0000004113,59115608,514059192,124984
0000004114,59116918,514184176,124984
0000004115,59118228,514309160,124984
0000004116,59119537,514434144,124984
0000004117,59120847,514559128,124984
0000004118,59122157,514684112,124984
0000004119,59123467,514809096,124984
0000004120,59124777,514934080,124984
0000004121,59126087,515059064,124984
0000004122,59127397,515184048,124984
0000004123,59128706,515309032,124984
0000004124,59130016,515434016,124984
0000004125,59131298,515559000,124984
0000004126,59132551,515683984,124984
0000004127,59133803,515808968,124984
0000004128,59135056,515933952,124984
0000004129,59136309,516058936,124984
0000004130,59137562,516183920,124984
0000004131,59138815,516308904,124984
0000004132,59140068,516433888,124984
0000004133,59141321,516558872,124984
0000004134,59142574,516683856,124984
0000004135,59143827,516808840,124984
0000004136,59145080,516933824,124984
0000004137,59146332,517058808,124984
0000004138,59147585,517183792,124984
0000004139,59148838,517308776,124984
0000004140,59150091,517433760,124984
0000004141,59151344,517558744,124984
0000004142,59152597,517683728,124984
0000004143,59153850,517808712,124984
0000004144,59155117,517933696,124984
0000004145,59156427,518058680,124984
0000004146,59157737,518183664,124984
0000004147,59159047,518308648,124984
0000004148,59160356,518433632,124984
0000004149,59161666,518558616,124984
0000004150,59162976,518683600,124984
0000004151,59164286,518808584,124984
0000004152,59165596,518933568,124984
0000004153,59166906,519058552,124984
0000004154,59168215,519183536,124984
0000004155,59169525,519308520,124984
0000004156,59170835,519433504,124984
0000004157,59172145,519558488,124984
0000004158,59173455,519683472,124984
0000004159,59174765,519808456,124984
0000004160,59176075,519933440,124984
0000004161,59177384,520058424,124984
0000004162,59178694,520183408,124984
0000004163,59180004,520308392,124984
0000004164,59181286,520433376,124984
0000004165,59182538,520558360,124984
0000004166,59183791,520683344,124984
0000004167,59185044,520808328,124984
0000004168,59186297,520933312,124984
0000004169,59187550,521058296,124984
0000004170,59188803,521183280,124984
0000004171,59190056,521308264,124984
0000004172,59191309,521433248,124984
0000004173,59192562,521558232,124984
0000004174,59193815,521683216,124984
0000004175,59195067,521808200,124984
0000004176,59196320,521933184,124984
0000004177,59197573,522058168,124984
0000004178,59198826,522183152,124984
0000004179,59200079,522308136,124984
0000004180,59201332,522433120,124984
0000004181,59202585,522558104,124984
0000004182,59203838,522683088,124984
0000004183,59205105,522808072,124984
0000004184,59206415,522933056,124984
0000004185,59207725,523058040,124984
0000004186,59209034,523183024,124984
0000004187,59210344,523308008,124984
0000004188,59211654,523432992,124984
0000004189,59212964,523557976,124984
0000004190,59214274,523682960,124984
0000004191,59215584,523807944,124984
0000004192,59216893,523932928,124984
0000004193,59218203,524057912,124984
0000004194,59219513,524182896,124984
0000004195,59220823,524307880,124984
0000004196,59222133,524432864,124984
0000004197,59223443,524557848,124984
0000004198,59224753,524682832,124984
0000004199,59226062,524807816,124984
0000004200,59227372,524932800,124984
0000004201,59228682,525057784,124984
0000004202,59229992,525182768,124984
0000004203,59231273,525307752,124984
0000004204,59232526,525432736,124984
0000004205,59233779,525557720,124984
0000004206,59235032,525682704,124984
0000004207,59236285,525807688,124984
0000004208,59237538,525932672,124984
0000004209,59238791,526057656,124984
0000004210,59240044,526182640,124984
0000004211,59241297,526307624,124984
0000004212,59242549,526432608,124984
0000004213,59243802,526557592,124984
0000004214,59245055,526682576,124984
0000004215,59246308,526807560,124984
0000004216,59247561,526932544,124984
0000004217,59248814,527057528,124984
0000004218,59250067,527182512,124984
0000004219,59251320,527307496,124984
0000004220,59252573,527432480,124984
0000004221,59253826,527557464,124984
0000004222,59255093,527682448,124984
0000004223,59256403,527807432,124984
0000004224,59257712,527932416,124984
0000004225,59259022,528057400,124984
0000004226,59260332,528182384,124984
0000004227,59261642,528307368,124984
0000004228,59262952,528432352,124984
0000004229,59264262,528557336,124984
0000004230,59265572,528682320,124984
0000004231,59266881,528807304,124984
0000004232,59268191,528932288,124984
0000004233,59269501,529057272,124984
0000004234,59270811,529182256,124984
0000004235,59272121,529307240,124984
0000004236,59273431,529432224,124984
0000004237,59274740,529557208,124984
0000004238,59276050,529682192,124984
0000004239,59277360,529807176,124984
0000004240,59278670,529932160,124984
0000004241,59279980,530057144,124984
0000004242,59281261,530182128,124984
0000004243,59282514,530307112,124984
0000004244,59283767,530432096,124984
0000004245,59285020,530557080,124984
0000004246,59286273,530682064,124984
0000004247,59287526,530807048,124984
0000004248,59288779,530932032,124984
0000004249,59290032,531057016,124984
0000004250,59291284,531182000,124984
0000004251,59292537,531306984,124984
0000004252,59293790,531431968,124984
0000004253,59295043,531556952,124984
0000004254,59296296,531681936,124984
0000004255,59297549,531806920,124984
0000004256,59298802,531931904,124984
0000004257,59300055,532056888,124984
0000004258,59301308,532181872,124984
0000004259,59302561,532306856,124984
0000004260,59303813,532431840,124984
0000004261,59305081,532556824,124984
0000004262,59306390,532681808,124984
0000004263,59307700,532806792,124984
0000004264,59309010,532931776,124984
0000004265,59310320,533056760,124984
0000004266,59311630,533181744,124984
0000004267,59312940,533306728,124984
0000004268,59314250,533431712,124984
0000004269,59315559,533556696,124984
0000004270,59316869,533681680,124984
0000004271,59318179,533806664,124984
0000004272,59319489,533931648,124984
0000004273,59320799,534056632,124984
0000004274,59322109,534181616,124984
0000004275,59323418,534306600,124984
0000004276,59324728,534431584,124984
0000004277,59326038,534556568,124984
0000004278,59327348,534681552,124984
0000004279,59328658,534806536,124984
0000004280,59329968,534931520,124984
0000004281,59331249,535056504,124984
0000004282,59332502,535181488,124984
0000004283,59333755,535306472,124984
0000004284,59335008,535431456,124984
0000004285,59336261,535556440,124984
0000004286,59337514,535681424,124984
0000004287,59338766,535806408,124984
0000004288,59340019,535931392,124984
0000004289,59341272,536056376,124984
0000004290,59342525,536181360,124984
0000004291,59343778,536306344,124984
0000004292,59345031,536431328,124984
0000004293,59346284,536556312,124984
0000004294,59347537,536681296,124984
0000004295,59348790,536806280,124984
0000004296,59350043,536931264,124984
0000004297,59351295,537056248,124984
0000004298,59352548,537181232,124984
0000004299,59353801,537306216,124984
0000004300,59355068,537431200,124984
0000004301,59356378,537556184,124984
0000004302,59357688,537681168,124984
0000004303,59358998,537806152,124984
0000004304,59360308,537931136,124984
0000004305,59361618,538056120,124984
0000004306,59362928,538181104,124984
0000004307,59364237,538306088,124984
0000004308,59365547,538431072,124984
0000004309,59366857,538556056,124984
0000004310,59368167,538681040,124984
0000004311,59369477,538806024,124984
0000004312,59370787,538931008,124984
0000004313,59372096,539055992,124984
0000004314,59373406,539180976,124984
0000004315,59374716,539305960,124984
0000004316,59376026,539430944,124984
0000004317,59377336,539555928,124984
0000004318,59378646,539680912,124984
0000004319,59379956,539805896,124984
0000004320,59381237,539930880,124984
0000004321,59382490,540055864,124984
0000004322,59383743,540180848,124984
0000004323,59384996,540305832,124984
0000004324,59386249,540430816,124984
0000004325,59387501,540555800,124984
0000004326,59388754,540680784,124984
0000004327,59390007,540805768,124984
0000004328,59391260,540930752,124984
0000004329,59392513,541055736,124984
0000004330,59393766,541180720,124984
0000004331,59395019,541305704,124984
0000004332,59396272,541430688,124984
0000004333,59397525,541555672,124984
0000004334,59398778,541680656,124984
0000004335,59400030,541805640,124984
0000004336,59401283,541930624,124984
0000004337,59402536,542055608,124984
0000004338,59403789,542180592,124984
0000004339,59405056,542305576,124984
0000004340,59406366,542430560,124984
0000004341,59407676,542555544,124984
0000004342,59408986,542680528,124984
0000004343,59410296,542805512,124984
0000004344,59411606,542930496,124984
0000004345,59412915,543055480,124984
0000004346,59414225,543180464,124984
0000004347,59415535,543305448,124984
0000004348,59416845,543430432,124984
0000004349,59418155,543555416,124984
0000004350,59419465,543680400,124984
0000004351,59420774,543805384,124984
0000004352,59422084,543930368,124984
0000004353,59423394,544055352,124984
0000004354,59424704,544180336,124984
0000004355,59426014,544305320,124984
0000004356,59427324,544430304,124984
0000004357,59428634,544555288,124984
0000004358,59429943,544680272,124984
0000004359,59431225,544805256,124984
0000004360,59432478,544930240,124984
0000004361,59433731,545055224,124984
0000004362,59434984,545180208,124984
0000004363,59436236,545305192,124984
0000004364,59437489,545430176,124984
0000004365,59438742,545555160,124984
0000004366,59439995,545680144,124984
0000004367,59441248,545805128,124984
0000004368,59442501,545930112,124984
0000004369,59443754,546055096,124984
0000004370,59445007,546180080,124984
0000004371,59446260,546305064,124984
0000004372,59447513,546430048,124984
0000004373,59448765,546555032,124984
0000004374,59450018,546680016,124984
0000004375,59451271,546805000,124984
0000004376,59452524,546929984,124984
0000004377,59453777,547054968,124984
0000004378,59455044,547179952,124984
0000004379,59456354,547304936,124984
0000004380,59457664,547429920,124984
0000004381,59458974,547554904,124984
0000004382,59460284,547679888,124984
0000004383,59461593,547804872,124984
0000004384,59462903,547929856,124984
0000004385,59464213,548054840,124984
0000004386,59465523,548179824,124984
0000004387,59466833,548304808,124984
0000004388,59468143,548429792,124984
0000004389,59469453,548554776,124984
0000004390,59470762,548679760,124984
0000004391,59472072,548804744,124984
0000004392,59473382,548929728,124984
0000004393,59474692,549054712,124984
0000004394,59476002,549179696,124984
0000004395,59477312,549304680,124984
0000004396,59478621,549429664,124984
0000004397,59479931,549554648,124984
0000004398,59481213,549679632,124984
0000004399,59482466,549804616,124984
0000004400,59483718,549929600,124984
0000004401,59484971,550054584,124984
0000004402,59486224,550179568,124984
0000004403,59487477,550304552,124984
0000004404,59488730,550429536,124984
0000004405,59489983,550554520,124984
0000004406,59491236,550679504,124984
0000004407,59492489,550804488,124984
0000004408,59493742,550929472,124984
0000004409,59494995,551054456,124984
0000004410,59496247,551179440,124984
0000004411,59497500,551304424,124984
0000004412,59498753,551429408,124984
0000004413,59500006,551554392,124984
0000004414,59501259,551679376,124984
0000004415,59502512,551804360,124984
0000004416,59503765,551929344,124984
0000004417,59505032,552054328,124984
0000004418,59506342,552179312,124984
0000004419,59507652,552304296,124984
0000004420,59508962,552429280,124984
0000004421,59510271,552554264,124984
0000004422,59511581,552679248,124984
0000004423,59512891,552804232,124984
0000004424,59514201,552929216,124984
0000004425,59515511,553054200,124984
0000004426,59516821,553179184,124984
0000004427,59518131,553304168,124984
0000004428,59519440,553429152,124984
0000004429,59520750,553554136,124984
0000004430,59522060,553679120,124984
0000004431,59523370,553804104,124984
0000004432,59524680,553929088,124984
0000004433,59525990,554054072,124984
0000004434,59527299,554179056,124984
0000004435,59528609,554304040,124984
0000004436,59529919,554429024,124984
0000004437,59531201,554554008,124984
0000004438,59532453,554678992,124984
0000004439,59533706,554803976,124984
0000004440,59534959,554928960,124984
0000004441,59536212,555053944,124984
0000004442,59537465,555178928,124984
0000004443,59538718,555303912,124984
0000004444,59539971,555428896,124984
0000004445,59541224,555553880,124984
0000004446,59542477,555678864,124984
0000004447,59543730,555803848,124984
0000004448,59544982,555928832,124984
0000004449,59546235,556053816,124984
0000004450,59547488,556178800,124984
0000004451,59548741,556303784,124984
0000004452,59549994,556428768,124984
0000004453,59551247,556553752,124984
0000004454,59552500,556678736,124984
0000004455,59553753,556803720,124984
0000004456,59555020,556928704,124984
0000004457,59556330,557053688,124984
0000004458,59557640,557178672,124984
0000004459,59558949,557303656,124984
0000004460,59560259,557428640,124984
0000004461,59561569,557553624,124984
0000004462,59562879,557678608,124984
0000004463,59564189,557803592,124984
0000004464,59565499,557928576,124984
0000004465,59566809,558053560,124984
0000004466,59568118,558178544,124984
0000004467,59569428,558303528,124984
0000004468,59570738,558428512,124984
0000004469,59572048,558553496,124984
0000004470,59573358,558678480,124984
0000004471,59574668,558803464,124984
0000004472,59575977,558928448,124984
0000004473,59577287,559053432,124984
0000004474,59578597,559178416,124984
0000004475,59579907,559303400,124984
0000004476,59581188,559428384,124984
0000004477,59582441,559553368,124984
0000004478,59583694,559678352,124984
0000004479,59584947,559803336,124984
0000004480,59586200,559928320,124984
0000004481,59587453,560053304,124984
0000004482,59588706,560178288,124984
0000004483,59589959,560303272,124984
0000004484,59591212,560428256,124984
0000004485,59592465,560553240,124984
0000004486,59593717,560678224,124984
0000004487,59594970,560803208,124984
0000004488,59596223,560928192,124984
0000004489,59597476,561053176,124984
0000004490,59598729,561178160,124984
0000004491,59599982,561303144,124984
0000004492,59601235,561428128,124984
0000004493,59602488,561553112,124984
0000004494,59603741,561678096,124984
0000004495,59605008,561803080,124984
0000004496,59606318,561928064,124984
0000004497,59607627,562053048,124984
0000004498,59608937,562178032,124984
0000004499,59610247,562303016,124984
0000004500,59611557,562428000,124984
0000004501,59612867,562552984,124984
0000004502,59614177,562677968,124984
0000004503,59615487,562802952,124984
0000004504,59616796,562927936,124984
0000004505,59618106,563052920,124984
0000004506,59619416,563177904,124984
0000004507,59620726,563302888,124984
0000004508,59622036,563427872,124984
0000004509,59623346,563552856,124984
0000004510,59624655,563677840,124984
0000004511,59625965,563802824,124984
0000004512,59627275,563927808,124984
0000004513,59628585,564052792,124984
0000004514,59629895,564177776,124984
